uri,artist_names,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,time_signature,valence,uri_artist,artist_pop,num_followers,artist_genres,track_pop
spotify:track:0a4SMs889NwP8oWI7Vemle,"Travis Scott, Kid Cudi",LOOOVE (feat. Kid Cudi),0.0712,0.678,226715,0.739,0.0,0.388,-4.358,1,0.044,110.967,4,0.108,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,94,34147990,"['rap', 'slap house']",65
spotify:track:2Q0aElTZQtEUsoiaQfizu6,"Travis Scott, Yung Lean, Dave Chappelle",PARASAIL (feat. Yung Lean & Dave Chappelle),0.858,0.361,154964,0.395,0.00356,0.211,-8.51,0,0.0429,75.923,3,0.208,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,94,34147990,"['rap', 'slap house']",61
spotify:track:3BHFResGQiUvbYToUdaDQz,Post Malone,Enough Is Enough,0.0128,0.491,165175,0.748,0.0,0.106,-5.019,1,0.0324,165.996,4,0.379,spotify:artist:246dkjvS1zLTtiykXe5h60,91,45696713,"['dfw rap', 'melodic rap', 'pop', 'rap']",64
spotify:track:02wk5BttM0QL38ERjLPQJB,NewJeans,Cool With You,0.653,0.752,147880,0.65,0.00136,0.105,-6.683,0,0.12,134.993,4,0.532,spotify:artist:6HvZYsbFfjnjFrWF950C9d,82,9410564,"['k-pop', 'k-pop girl group']",72
spotify:track:3uMO7jmdXxwSijvxNXDgE4,Post Malone,Overdrive,0.000374,0.555,147680,0.729,0.000139,0.347,-5.062,1,0.0443,139.864,4,0.482,spotify:artist:246dkjvS1zLTtiykXe5h60,91,45696713,"['dfw rap', 'melodic rap', 'pop', 'rap']",59
spotify:track:3pI3nzi2Y0Iyj1nATDOeQV,Post Malone,Mourning,0.0849,0.598,147819,0.655,0.0,0.284,-4.568,1,0.0316,74.013,4,0.242,spotify:artist:246dkjvS1zLTtiykXe5h60,91,45696713,"['dfw rap', 'melodic rap', 'pop', 'rap']",60
spotify:track:1L0OmJV0LnPDWuHCIGmBV6,"Drake, Central Cee",On The Radar Freestyle,0.108,0.615,275281,0.632,0.0,0.129,-8.539,1,0.292,150.126,4,0.194,spotify:artist:3TVXtAsR1Inumwj472S9r4,96,93110115,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",63
spotify:track:444vevlQjTnKioLLncteGv,Post Malone,Something Real,0.000263,0.433,205288,0.777,0.0,0.366,-5.105,0,0.0435,135.335,4,0.247,spotify:artist:246dkjvS1zLTtiykXe5h60,91,45696713,"['dfw rap', 'melodic rap', 'pop', 'rap']",60
spotify:track:7jPdqwZug0ovtDZsY5uK4T,Ryan Gosling,I'm Just Ken (From Barbie The Album),0.0264,0.352,222634,0.628,4.74e-05,0.0952,-6.259,1,0.0428,140.431,4,0.387,spotify:artist:6kXm2YCtdUOpRYNKeKhfue,60,258759,['hollywood'],55
spotify:track:0lodMO0qK83vfPiiD7FMEt,"Travis Scott, Rob49, 21 Savage",TOPIA TWINS (feat. Rob49 & 21 Savage),0.06,0.715,223174,0.567,0.0,0.0655,-4.481,0,0.0865,160.098,4,0.332,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,94,34147990,"['rap', 'slap house']",76
spotify:track:1PH2MDbcBAU094DlgTIND1,Travis Scott,THANK GOD,0.254,0.657,184889,0.553,0.0,0.129,-7.08,0,0.0394,134.925,4,0.576,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY,94,34147990,"['rap', 'slap house']",73
spotify:track:3HqcNJdZ2seoGxhn0wVNDK,KAROL G,PROVENZA,0.61,0.863,207627,0.502,0.00765,0.11,-7.912,1,0.0496,111.029,4,0.567,spotify:artist:790FomKkXshlbRYZFtlgla,91,51633233,"['reggaeton', 'reggaeton colombiano', 'urbano latino']",80
spotify:track:059qzhNaJb8tsqpdl2bHfF,Bad Bunny,Una Velita,0.724,0.575,239986,0.828,0.00792,0.189,-6.599,0,0.154,113.811,4,0.133,spotify:artist:4q3ewBCX7sLwd24euuV69X,95,86704790,"['reggaeton', 'trap latino', 'urbano latino']",76
spotify:track:6ZCfGA0bPM50DPmcSlJKGY,"Yandel, Feid",HABLAME CLARO,0.0914,0.81,154969,0.487,0.0,0.143,-3.737,0,0.174,199.962,4,0.647,spotify:artist:0eHQ9o50hj6ZDNBt6Ys1sD,81,8039480,"['latin hip hop', 'reggaeton', 'trap latino', 'urbano latino']",79
spotify:track:2jnezASa7o0lP6aif6VrIf,Future,TEFLON DON,0.00349,0.916,159894,0.578,0.00402,0.113,-6.275,1,0.124,124.005,4,0.192,spotify:artist:1RyvyyTE3xzB2ZywiAwp0i,93,19097463,"['atl hip hop', 'hip hop', 'rap', 'southern hip hop', 'trap']",76
spotify:track:5Se32hEA9raeboZerywxka,Drake,You Broke My Heart,0.203,0.465,230709,0.7,0.0,0.299,-5.163,0,0.0893,120.854,4,0.276,spotify:artist:3TVXtAsR1Inumwj472S9r4,96,93110115,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",71
spotify:track:2ut4BOQSqxLpcX5MtPjzYa,"Drake, J. Cole",Evil Ways (feat. J. Cole),0.0508,0.56,227692,0.784,0.0,0.221,-5.304,1,0.301,78.161,4,0.25,spotify:artist:3TVXtAsR1Inumwj472S9r4,96,93110115,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",57
spotify:track:7DpUoxGSdlDHfqCYj0otzU,Billie Eilish,BITTERSUITE,0.815,0.521,298440,0.254,0.884,0.114,-14.409,0,0.0399,125.021,4,0.153,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,96,101620105,"['art pop', 'pop']",78
spotify:track:02H58MSfVESkKyx4diDgu7,RM,LOST!,0.216,0.771,233013,0.68,3.88e-05,0.287,-5.63,1,0.0557,88.011,4,0.336,spotify:artist:2auC28zjQyVTsiZKNgPRGs,77,17157572,['k-rap'],77
spotify:track:6Bcy1jJFcIAuAzJMtfpImi,Natanael Cano,Ya Te Olvide,0.254,0.62,216317,0.565,0.0,0.193,-7.303,1,0.0304,171.024,4,0.73,spotify:artist:0elWFr7TW8piilVRYJUe4P,89,15996618,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']",74
spotify:track:4vziJcnB2Qyi9o4nIRUeN7,The Beatles,Now And Then,0.227,0.447,248333,0.605,5.4e-05,0.315,-4.71,0,0.0291,87.191,4,0.307,spotify:artist:3WrFJ7ztbogyGnTHbHJFl2,86,28681045,"['british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",64
spotify:track:06Qo2fYR2KS1F7bL338iVT,"Jung Kook, Major Lazer",Closer to You (feat. Major Lazer),0.114,0.781,170995,0.655,0.00249,0.103,-7.073,0,0.0457,113.031,4,0.493,spotify:artist:6HaGTQPmzraVmaVxvz6EUc,87,16322286,['k-pop'],71
spotify:track:5KfJvZ0PZzRdwFRaTUDAA7,Jung Kook,Somebody,0.286,0.65,168600,0.679,0.0,0.136,-5.557,0,0.0477,106.059,4,0.256,spotify:artist:6HaGTQPmzraVmaVxvz6EUc,87,16322286,['k-pop'],71
spotify:track:7AbqgE05nFl9qY4FRUiq2p,Jung Kook,Shot Glass of Tears,0.508,0.507,167247,0.394,0.0,0.0825,-7.188,0,0.035,77.955,4,0.164,spotify:artist:6HaGTQPmzraVmaVxvz6EUc,87,16322286,['k-pop'],72
spotify:track:3bNNvJA7hsGw0wSpGkfOBm,Jung Kook,Too Sad to Dance,0.611,0.558,175912,0.467,0.0,0.105,-6.292,1,0.0809,100.518,4,0.563,spotify:artist:6HaGTQPmzraVmaVxvz6EUc,87,16322286,['k-pop'],71
spotify:track:2cZOYofOX4d6g0OXxkaIjA,Playboi Carti,ALL RED,0.109,0.76,148053,0.663,0.0,0.305,-4.763,0,0.0551,143.082,4,0.209,spotify:artist:699OTQXzgjhIYAHMy9RyPD,90,12133236,"['atl hip hop', 'plugg', 'pluggnb', 'rage rap', 'rap']",84
spotify:track:6wj06az0WX7fClA2w319dO,Bernadya,Kata Mereka Ini Berlebihan,0.877,0.397,191141,0.444,0.0263,0.115,-9.794,1,0.0371,78.335,4,0.215,spotify:artist:47z98pKd71yIbgXwe9LPVC,83,2139518,['unknown'],80
spotify:track:0gEyKnHvgkrkBM6fbeHdwK,The Cranberries,Linger,0.0783,0.439,274707,0.434,5.18e-05,0.14,-14.918,1,0.0265,94.843,4,0.204,spotify:artist:7t0rwkOPGlDPEhaOcVtOt9,78,4603073,"['irish rock', 'pop rock', 'rock']",84
spotify:track:24XihnoVPWXlKJ4BgXqjVM,Tate McRae,It's ok I'm ok,0.0257,0.754,156522,0.514,3.98e-05,0.0808,-7.721,0,0.0471,114.997,4,0.363,spotify:artist:45dkTj5sMRSjrmBSBeiHym,85,6125725,['pop'],85
spotify:track:7z7kvUQGwlC6iOl7vMuAr9,The Weeknd,Dancing In The Flames,0.0011,0.552,220037,0.73,0.0,0.0837,-6.203,1,0.0381,116.875,4,0.162,spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,96,93796021,"['canadian contemporary r&b', 'canadian pop', 'pop']",85
spotify:track:7G7tgVYORlDuVprcYHuFJh,Crowded House,Don't Dream It's Over,0.0148,0.439,236933,0.421,4.88e-05,0.0697,-17.227,1,0.0411,81.833,4,0.551,spotify:artist:7ohlPA8dRBtCf92zaZCaaB,72,888934,"['australian rock', 'permanent wave']",81
spotify:track:1qbql17v0Hazo94o5RUyWQ,HUMBE,KINTSUGI,0.86,0.373,237908,0.464,0.0135,0.127,-8.606,0,0.256,79.503,3,0.301,spotify:artist:1b7AEdUSudOQoZF5ebUxCL,77,2066357,"['monterrey indie', 'urbano mexicano']",81
spotify:track:2uIX8YMNjGMD7441kqyyNU,Billie Eilish,ocean eyes,0.819,0.475,200560,0.37,0.0577,0.0841,-7.725,0,0.0361,144.828,4,0.157,spotify:artist:6qqNVTkY8uBg9cP3Jd7DAH,96,101620105,"['art pop', 'pop']",72
spotify:track:49S3znqBAQyPyMpEuKeyJ6,Coldplay,feelslikeimfallinginlove,0.0495,0.626,237803,0.522,0.00832,0.12,-7.517,1,0.027,121.154,4,0.294,spotify:artist:4gzpq5DPGxSnKTe4SA8HAU,92,54439131,"['permanent wave', 'pop']",72
spotify:track:3ZaEs1O8BG581qYPHpQ8d6,"A$AP Rocky, Imogen Heap, Clams Casino",I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),0.0831,0.47,190286,0.652,4.08e-05,0.175,-9.629,1,0.0561,141.981,4,0.104,spotify:artist:13ubrt8QOOCPljQ2FL1Kca,86,15225860,"['east coast hip hop', 'hip hop', 'rap']",83
spotify:track:6KOnLTb1xLfKDAjMC43I76,"Natanael Cano, Oscar Maydon",Giza,0.0942,0.698,177581,0.891,0.0,0.133,-5.003,0,0.0341,124.054,3,0.696,spotify:artist:0elWFr7TW8piilVRYJUe4P,89,15996618,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']",83
spotify:track:50kpGaPAhYJ3sGmk6vplg0,Justin Bieber,Love Yourself,0.835,0.609,233720,0.378,0.0,0.28,-9.828,1,0.438,100.43,4,0.515,spotify:artist:1uNFoZAHBGtllmzznpCI3s,91,78445172,"['canadian pop', 'pop']",83
spotify:track:09CtPGIpYB4BrO8qb1RGsF,Justin Bieber,Sorry,0.0797,0.655,200787,0.76,0.0,0.299,-3.669,0,0.045,99.947,4,0.409,spotify:artist:1uNFoZAHBGtllmzznpCI3s,91,78445172,"['canadian pop', 'pop']",83
spotify:track:0GJwUAlBMJTbY4VE7iE761,"KAROL G, Cris Mj, Ryan Castro",UNA NOCHE EN MEDELLÍN - REMIX,0.0361,0.846,205145,0.755,0.0,0.0448,-2.47,0,0.0738,96.002,4,0.883,spotify:artist:790FomKkXshlbRYZFtlgla,91,51633233,"['reggaeton', 'reggaeton colombiano', 'urbano latino']",76
spotify:track:22dUzMFttcR3uU17NcOAIv,"Calvin Harris, Sam Smith",Desire (with Sam Smith),0.0311,0.587,179162,0.924,0.0171,0.23,-5.433,0,0.0457,140.009,4,0.509,spotify:artist:7CajNmpbOovFoOoasH2HaY,87,22915216,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",72
spotify:track:1Vy9Wn5sbiduZKBqBlH3Mc,"Vulgo FK, MC PH, Veigh, Pedro Lotto, Fepache",Ballena,0.307,0.664,200000,0.508,0.0,0.126,-7.684,0,0.33,120.313,4,0.228,spotify:artist:27azwwkxutWL1BWMkgNIh0,75,1178080,['trap brasileiro'],68
spotify:track:0xGZjxYqcNQ8WqxyeZ4eSN,Peso Pluma,RUBICON,0.136,0.758,238447,0.816,3.64e-06,0.326,-7.284,1,0.0406,139.959,3,0.915,spotify:artist:12GqGscKJx3aE4t07u7eVZ,93,17021862,"['corridos tumbados', 'sad sierreno']",75
spotify:track:4KWeGKChLKcnZsj3sIOSkW,"Eminem, Big Sean, BabyTron",Tobey (feat. Big Sean and BabyTron),0.263,0.649,284893,0.663,0.0,0.144,-9.059,0,0.229,139.023,4,0.208,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,93,92428548,"['detroit hip hop', 'hip hop', 'rap']",68
spotify:track:16kiQQ4BoLHDyj5W2fkfNK,Karan Aujla,"Tauba Tauba (From ""Bad Newz"")",0.329,0.676,207158,0.745,4.36e-05,0.0998,-6.19,1,0.0503,95.102,4,0.842,spotify:artist:6DARBhWbfcS9E4yJzcliqQ,81,13427266,"['desi hip hop', 'punjabi pop']",75
spotify:track:6WTFHKrnZpwEBLRS10Ylqs,Dominic Fike,misses,0.13,0.578,74379,0.509,0.734,0.344,-6.229,1,0.0279,119.945,4,0.586,spotify:artist:6USv9qhCn6zfxlBQIYJ9qs,79,1914146,"['alternative pop rock', 'pov: indie']",80
spotify:track:1kPhV0KQui1phEpjnWIqUN,"Jimin, Loco",Smeraldo Garden Marching Band (feat. Loco),0.0366,0.79,182841,0.915,0.0,0.0785,-2.251,1,0.146,97.47,4,0.726,spotify:artist:1oSPZhvZMIrWW5I41kPkkY,88,9770858,['k-pop'],70
spotify:track:7z3PblAN3dH1JMewiRydkZ,The Kid LAROI,GIRLS,0.0382,0.731,152980,0.734,1.67e-06,0.353,-3.145,0,0.0515,101.008,4,0.797,spotify:artist:2tIP7SsRs7vjIcLrU85W8J,85,5797807,['australian hip hop'],73
spotify:track:57bgtoPSgt236HzfBOd8kj,AC/DC,Thunderstruck,0.000147,0.502,292880,0.89,0.0117,0.217,-5.175,1,0.0364,133.52,4,0.259,spotify:artist:711MCceyCBcFnzjGY4Q7Un,84,29718353,"['australian rock', 'hard rock', 'rock']",83
spotify:track:0HEytGQM3bG1vKxER7IgVK,"Zach Bryan, The Lumineers",Spotless (feat. The Lumineers),0.409,0.604,169467,0.444,0.0,0.0837,-7.695,1,0.0698,72.129,4,0.169,spotify:artist:40ZNYROS4zLfyyBSs2PGe2,91,5426129,['classic oklahoma country'],78
spotify:track:00syWkRGIVQvYsg2OwfBUw,Zach Bryan,East Side of Sorrow,0.236,0.408,209320,0.607,8.02e-05,0.0972,-7.463,1,0.0391,144.136,4,0.169,spotify:artist:40ZNYROS4zLfyyBSs2PGe2,91,5426129,['classic oklahoma country'],71
spotify:track:3EvZ03hGAFwGZ2Ebcu86YH,Zach Bryan,Tourniquet,0.684,0.593,189053,0.397,7.44e-06,0.0982,-8.309,1,0.0329,76.703,4,0.32,spotify:artist:40ZNYROS4zLfyyBSs2PGe2,91,5426129,['classic oklahoma country'],76
spotify:track:5pIVEk6Di7n1v5khOzJaJL,Zach Bryan,Overtime,0.0217,0.377,190947,0.72,0.00919,0.138,-7.086,1,0.0364,142.212,4,0.26,spotify:artist:40ZNYROS4zLfyyBSs2PGe2,91,5426129,['classic oklahoma country'],64
spotify:track:0GMiRrUnQuoGddKMsxGPIZ,Zach Bryan,Fear and Friday's,0.0541,0.523,171427,0.636,2.63e-06,0.0716,-5.813,1,0.0582,128.785,4,0.155,spotify:artist:40ZNYROS4zLfyyBSs2PGe2,91,5426129,['classic oklahoma country'],71
spotify:track:7eOuUmpnHBlg5zsm8Cs7c3,Zach Bryan,Summertime's Close,0.607,0.469,186187,0.208,1.72e-06,0.127,-9.022,1,0.0448,81.098,4,0.215,spotify:artist:40ZNYROS4zLfyyBSs2PGe2,91,5426129,['classic oklahoma country'],65
spotify:track:1HwDRgozGBMyfJTQUfz09A,Zach Bryan,Ticking,0.718,0.494,242200,0.328,2.91e-06,0.0744,-8.553,1,0.034,121.834,5,0.206,spotify:artist:40ZNYROS4zLfyyBSs2PGe2,91,5426129,['classic oklahoma country'],61
spotify:track:5DgY6Ab0vpyUMKnY9ubFOF,"Anirudh Ravichander, Super Subu",Hukum - Thalaivar Alappara,0.102,0.723,207647,0.892,0.0,0.146,-5.758,1,0.164,101.996,4,0.533,spotify:artist:4zCH9qm4R2DADamUHMCa6O,86,33702854,"['desi hip hop', 'filmi', 'tamil hip hop']",64
spotify:track:56v8WEnGzLByGsDAXDiv4d,NewJeans,ETA,0.108,0.812,151373,0.749,0.0,0.0599,-6.389,0,0.0397,134.971,4,0.841,spotify:artist:6HvZYsbFfjnjFrWF950C9d,82,9410564,"['k-pop', 'k-pop girl group']",79
spotify:track:3itgPtXSu4I9mr2QD6yrzP,"Zach Bryan, Sierra Ferrell",Holy Roller (feat. Sierra Ferrell),0.678,0.415,216027,0.404,1.95e-05,0.28,-9.331,1,0.0393,81.202,4,0.425,spotify:artist:40ZNYROS4zLfyyBSs2PGe2,91,5426129,['classic oklahoma country'],64
spotify:track:79AHPJd8upvNxyK2qQcY8J,Megan Thee Stallion,HISS,0.078,0.745,192819,0.663,0.0,0.213,-5.056,1,0.423,167.137,4,0.686,spotify:artist:181bsRPaVXVlUKXrxwZfHK,84,9900043,"['houston rap', 'pop', 'rap', 'trap queen']",62
spotify:track:2yUzr8Sr6ldG8vmHhZwTnz,"21 Savage, Travis Scott, Metro Boomin",née-nah,0.00465,0.681,220584,0.758,0.0,0.555,-6.524,1,0.188,165.409,4,0.331,spotify:artist:1URnnhqYAYcrqrcwql10ft,89,20494004,"['atl hip hop', 'hip hop', 'rap']",73
spotify:track:0QosomGFiJYOxj2ViZfqng,Justin Timberlake,Selfish,0.0723,0.69,229332,0.543,0.0291,0.0873,-6.752,1,0.0364,88.004,4,0.376,spotify:artist:31TPClRtHm23RisEBtV3X7,83,14670184,"['dance pop', 'pop']",67
spotify:track:4w2Furap0ZzaiK4J14E9sR,Ice Spice,Think U The Shit (Fart),0.0385,0.966,141639,0.549,0.000264,0.0806,-6.647,1,0.206,122.105,4,0.316,spotify:artist:3LZZPxNDGDFVSIPqf4JuEf,75,4150258,['bronx drill'],63
spotify:track:3Cx4BsDd4q0GCVBJ5CAw2K,"Gaby Music, Lunay, Luar La L",No Te Quieren Conmigo,0.361,0.76,252040,0.646,0.000109,0.254,-5.009,1,0.068,97.917,4,0.576,spotify:artist:1r3tpVQ08jFAA2P4xzV5o4,66,77957,"['pop reggaeton', 'trap latino', 'urbano latino']",72
spotify:track:371l4ekF9cDC2D5WuuabU6,Mahmood,TUTA GOLD,0.644,0.743,178468,0.747,0.000938,0.179,-6.925,0,0.05,123.037,4,0.787,spotify:artist:06nvjg4wBANK6DCHjqtPNd,66,1496120,"['italian adult pop', 'italian pop']",57
spotify:track:1icgLGTpX2fQXKRe4D7w2b,"¥$, Kanye West, Ty Dolla $ign",BACK TO ME,0.00108,0.809,295472,0.788,0.0,0.0625,-7.217,1,0.0889,95.637,4,0.344,spotify:artist:4xPQFgDA5M2xa0ZGo5iIsv,79,833208,['unknown'],34
spotify:track:3j1453KrdHjw7y4gnBj7nF,"Geolier, Michelangelo","I P’ ME, TU P’ TE",0.115,0.639,187881,0.767,0.0,0.0689,-5.988,0,0.215,118.055,4,0.469,spotify:artist:27LlKWxS3KXW7RRAxN5S8s,79,2651495,"['italian hip hop', 'italian pop', 'rap napoletano', 'trap italiana']",62
spotify:track:2500EpUpryOBJX0rO8fDuB,"Junior H, Peso Pluma",A Tu Manera,0.669,0.747,261068,0.577,0.00511,0.121,-7.775,0,0.0262,96.996,4,0.501,spotify:artist:7Gi6gjaWy3DxyilpF1a8Is,91,20042526,"['corrido', 'corridos tumbados', 'musica mexicana', 'sad sierreno', 'sierreno']",66
spotify:track:05tGmdz9dVZ4yGqz4YJdPK,"Christian Nodal, Peso Pluma",La Intención,0.536,0.794,249465,0.738,0.0,0.189,-3.842,1,0.034,131.857,3,0.838,spotify:artist:0XwVARXT135rw8lyw1EeWP,82,15179987,"['mariachi', 'musica mexicana', 'ranchera']",70
spotify:track:35ttE4t8lQZA2vuCYDg4G7,Milo j,M.A.I,0.758,0.364,184027,0.572,0.0,0.229,-5.861,0,0.0341,80.363,4,0.514,spotify:artist:19HM5j0ULGSmEoRcrSe5x3,83,5039659,"['trap argentino', 'trap latino', 'urbano latino']",76
spotify:track:347AQK5Lyhn6RvB8tBGYxt,"¥$, Kanye West, Ty Dolla $ign",STARS,0.271,0.586,115238,0.572,0.104,0.118,-8.27,0,0.0437,125.955,4,0.29,spotify:artist:4xPQFgDA5M2xa0ZGo5iIsv,79,833208,['unknown'],29
spotify:track:5O4erNlJ74PIF6kGol1ZrC,Bob Marley & The Wailers,Could You Be Loved,0.36,0.916,237000,0.72,0.00016,0.0958,-8.548,1,0.1,103.314,4,0.761,spotify:artist:2QsynagSdAqZj3U9HgDzjD,82,12773250,"['reggae', 'roots reggae']",79
spotify:track:357iDuZ0IXAAg3Aj7UszqO,"TWENTY SIX, Tayson Kryss",Buscando Money,0.0895,0.817,150000,0.812,0.536,0.0669,-6.674,0,0.057,128.028,4,0.725,spotify:artist:6C2mFGFh8dz1vKp9l5Ce8P,58,30517,['techengue'],30
spotify:track:2iGvsJuc2mC4mDVOVMNAP6,"¥$, Kanye West, Ty Dolla $ign",DO IT,0.19,0.831,225000,0.69,0.0,0.08,-5.869,1,0.0831,107.016,4,0.65,spotify:artist:4xPQFgDA5M2xa0ZGo5iIsv,79,833208,['unknown'],32
spotify:track:1EjIXKhNHI00ZLMRpS8iz8,Nemo,The Code,0.215,0.542,180141,0.77,0.0,0.0893,-3.852,0,0.147,159.818,4,0.489,spotify:artist:5Wg72TowYBWIcSo3K2r84N,55,159473,['unknown'],66
spotify:track:4S8PxReB1UiDR2F5x1lyIR,Kendrick Lamar,meet the grahams,0.55,0.479,392139,0.802,0.00045,0.11,-6.252,1,0.309,74.98,4,0.602,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,92,33883364,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",72
spotify:track:1wFFFzJ5EsKbBWZriAcubN,Drake,Family Matters,0.0047,0.527,456934,0.492,0.0,0.306,-9.774,1,0.279,164.005,4,0.234,spotify:artist:3TVXtAsR1Inumwj472S9r4,96,93110115,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap']",71
spotify:track:1PT8hWQvl2gRO1JhDcSUqN,RM,Come back to me,0.397,0.623,388960,0.462,0.0115,0.0492,-7.82,0,0.0326,73.007,4,0.344,spotify:artist:2auC28zjQyVTsiZKNgPRGs,77,17157572,['k-rap'],59
spotify:track:1uxiaf3DUS4vpOqNGu4MzL,"Peso Pluma, Junior H, Eslabon Armado",LA DURANGO,0.689,0.737,262883,0.726,0.0,0.169,-7.29,0,0.0538,127.926,3,0.889,spotify:artist:12GqGscKJx3aE4t07u7eVZ,93,17021862,"['corridos tumbados', 'sad sierreno']",68
spotify:track:5TswDbxMnxptgFTf6ZxvXQ,Baby Lasagna,Rim Tim Tagi Dim,0.00218,0.587,179062,0.872,0.000937,0.474,-6.7,1,0.0342,128.037,4,0.577,spotify:artist:1ncWEkB4AQh1rxC8ObpBoH,52,122730,['unknown'],64
spotify:track:7KXjTSCq5nL1LoYtL7XAwS,Kendrick Lamar,HUMBLE.,0.000282,0.908,177000,0.621,5.39e-05,0.0958,-6.638,0,0.102,150.011,4,0.421,spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg,92,33883364,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",83
spotify:track:4BVcVEp6Df9VQN5qFwxDn3,Slimane,Mon amour,0.155,0.505,181920,0.357,0.0,0.104,-8.037,0,0.0332,141.948,4,0.211,spotify:artist:4OV6uYSnHxSYkjDYuBVBUz,67,1719658,['french pop'],61
spotify:track:3Sz8P5ZFLARe2oJeb0qsyb,Tommy Richman,MILLION DOLLAR BABY (VHS),0.104,0.804,155152,0.731,2.11e-06,0.0969,-6.88,0,0.09,138.014,4,0.663,spotify:artist:1WaFQSHVGZQJTbf0BdxdNo,79,748268,['chill abstract hip hop'],28
spotify:track:1eB1JymprhH8QTLA8m1AsB,"Stray Kids, Charlie Puth",Lose My Breath (Feat. Charlie Puth),0.169,0.818,166914,0.708,0.0,0.157,-5.181,0,0.108,133.064,4,0.594,spotify:artist:2dIgFjalVxs4ThymZ67YCE,85,17208766,"['k-pop', 'k-pop boy group', 'pop']",52
spotify:track:3ng8tfwvzR4BBwa9yaMms6,"SAIKO, JC Reyes, Dei V",BADGYAL,0.114,0.6,253963,0.939,0.0,0.244,-1.359,1,0.046,95.027,4,0.709,spotify:artist:2O8vbr4RYPpk6MRA4fio7u,78,1390490,"['trap latino', 'urbano espanol', 'urbano latino']",75
spotify:track:1d02igesB9DREknAVXRiBd,Reynmen,Renklensin,0.178,0.596,190293,0.874,0.0,0.0706,-4.941,0,0.114,150.04,4,0.556,spotify:artist:1Fg19vpUJpAAPFjnKaVYVW,66,2894847,"['turkish hip hop', 'turkish pop']",67
spotify:track:1SS0WlKhJewviwEDZ6dWj0,"ZICO, JENNIE",SPOT!,0.151,0.875,167707,0.782,0.0,0.113,-3.905,0,0.078,108.038,4,0.906,spotify:artist:4XpUIb8uuNlIWVKmgKZXC0,67,1656422,"['k-pop', 'korean r&b']",78
spotify:track:75qepWUT3FEyPyXQMMMVZm,"Rels B, Junior H",Un Desperdicio,0.143,0.764,223784,0.668,3.46e-06,0.116,-5.905,0,0.101,148.055,4,0.548,spotify:artist:2IMZYfNi21MGqxopj9fWx8,83,8277148,"['r&b en espanol', 'spanish hip hop', 'trap latino', 'urbano espanol', 'urbano latino']",72
spotify:track:1O1VvCshhDw3XIOOcfLziL,"Rels B, Lia Kali",La Vida Sin Ti,0.47,0.642,164471,0.388,0.0,0.0923,-7.807,1,0.476,81.231,4,0.25,spotify:artist:2IMZYfNi21MGqxopj9fWx8,83,8277148,"['r&b en espanol', 'spanish hip hop', 'trap latino', 'urbano espanol', 'urbano latino']",69
spotify:track:16f4ZN6XOfrIO8fJkm28HM,"AYLIVA, Apache 207",Wunder,0.109,0.857,176492,0.687,0.000577,0.0971,-5.777,0,0.0785,99.969,4,0.531,spotify:artist:2rEVnwCPBeGkWMv425KoG1,76,1765040,['german pop'],71
spotify:track:3QpDKVHmf9RDQkJbAUNWzI,Gustavo Moura & Rafael,Digitando,0.618,0.662,195749,0.669,0.0,0.362,-5.626,1,0.0334,107.071,4,0.636,spotify:artist:2KZFvVVk9lxD85USaOv76T,58,152490,['sertanejo pop'],67
spotify:track:0YThXX1dqUpYBLyJNAsF9N,Yeat,If We Being Rëal,0.247,0.457,172500,0.499,6.34e-05,0.171,-6.67,1,0.0334,127.95,4,0.0348,spotify:artist:3qiHUAX7zY4Qnjx8TNUzVx,84,5435354,"['pluggnb', 'rage rap']",81
spotify:track:6brxvFu3c7du9SFzXcOw8S,MUSIC LAB JPN,Danza Kuduro - Cover,0.0768,0.739,198000,0.937,0.0,0.191,-4.271,1,0.128,130.025,4,0.91,spotify:artist:61ifFEOS4km183fkC64e8I,27,1584,['unknown'],17
